11.7,40.5,96.9,14.4,7.4,61.9
10.2,29.7,57.7,22.3,7.4,67.4
12.5,21.4,42.0,26.1,6.5,61.0
11.2,19.3,43.3,27.8,6.8,64.9
11.7,19.8,39.5,27.7,7.1,63.7
12.9,21.3,40.4,25.3,7.1,63.0
12.1,26.2,46.2,23.7,7.3,62.8
10.0,30.3,80.0,20.8,7.6,63.7
13.1,38.1,107.8,14.9,8.1,41.6
14.8,41.2,116.8,15.1,7.8,40.7
11.7,40.6,102.3,14.8,7.1,58.7
10.0,29.3,73.9,23.1,7.0,62.5
11.8,22.7,44.3,27.1,6.6,65.4
9.8,21.6,43.7,30.7,6.6,60.8
9.0,23.3,39.7,35.6,6.5,28.0
8.7,22.6,38.8,33.4,162.6,26.6
9.6,22.8,39.7,33.6,167.9,30.5
10.3,22.4,39.8,34.4,162.9,63.3
12.0,20.0,38.5,31.0,170.8,65.1
12.0,19.0,37.0,34.6,123.3,29.8
10.7,18.0,34.7,33.8,104.6,22.1
11.0,16.0,30.3,63.5,79.5,16.0
10.2,15.0,36.3,67.6,44.3,12.6
10.6,14.3,33.1,63.1,45.4,16.6
9.8,14.4,33.2,67.8,46.6,16.6
10.7,15.0,33.8,63.4,42.8,14.8
10.9,14.9,34.5,66.0,47.1,13.0
12.2,13.9,37.3,67.4,53.1,17.5
12.7,14.5,33.0,33.7,97.5,23.6
14.2,15.8,36.7,30.0,116.4,64.1
14.5,16.2,35.9,27.6,171.4,68.3
15.1,17.7,34.7,28.5,171.3,67.5
14.0,16.1,36.2,31.1,121.7,58.7
13.5,16.5,32.6,35.1,121.3,30.7
12.1,16.3,33.4,31.0,99.3,22.9
10.9,15.2,31.4,65.7,57.3,16.7
10.4,15.7,37.5,67.8,49.1,13.6
10.8,15.2,34.5,63.9,49.0,11.6
10.6,15.0,36.1,67.2,54.1,14.6
11.6,16.6,33.4,40.0,91.0,18.6
12.6,17.0,36.3,33.2,120.4,31.3
12.8,17.9,37.2,31.2,129.8,64.3
12.5,19.1,36.6,32.2,126.3,58.7
12.5,17.7,35.4,33.4,120.3,29.9
11.3,17.3,34.0,32.4,106.6,22.7
10.5,15.8,33.5,64.8,84.2,16.0
9.6,15.3,37.5,67.3,50.0,11.0
9.4,15.6,35.5,61.0,40.6,13.1
9.6,14.8,35.8,65.9,43.5,14.7
10.2,15.1,35.7,63.3,45.7,14.8
10.6,14.2,34.7,63.2,41.5,15.4
12.0,12.9,37.1,66.3,42.9,15.5
12.9,12.5,35.1,62.5,47.8,13.6
12.5,13.0,35.5,64.9,47.2,16.9
13.8,13.5,38.5,34.0,86.9,25.0
15.2,13.7,35.4,30.2,126.7,60.3
16.6,15.4,39.0,25.0,170.0,62.5
16.0,16.2,39.1,25.0,177.6,64.5
16.4,16.9,38.4,25.4,165.0,66.1
14.3,16.4,39.6,27.0,173.5,61.6
13.5,18.0,42.3,31.0,10.7,61.0
12.6,19.1,38.7,32.2,10.6,61.4
13.2,20.5,43.8,29.9,9.6,64.7
12.5,21.1,46.9,26.4,9.0,63.1
9.8,22.8,46.8,25.2,9.0,60.9
9.8,23.3,53.9,20.7,8.4,62.4
12.4,26.3,80.6,18.8,9.2,65.0
14.8,32.1,97.9,17.5,10.2,60.7
13.5,28.5,85.4,17.9,9.6,66.4
10.9,22.1,53.5,20.1,9.2,60.8
11.4,20.3,42.8,23.8,8.9,61.6
12.6,23.0,45.1,27.3,9.4,63.2
13.2,22.6,44.4,25.8,9.6,60.9
11.5,19.3,43.1,23.3,9.3,59.5
9.6,20.0,47.1,21.9,9.6,64.2
13.2,24.8,60.7,19.7,9.7,61.1
18.1,34.1,105.1,11.4,10.1,36.7
28.1,38.5,120.7,10.7,12.0,32.0
27.2,37.6,125.8,11.4,11.0,32.5
19.4,36.0,105.2,11.5,10.9,35.1
14.2,25.9,57.3,17.7,10.3,66.6
10.6,19.0,45.2,20.9,10.2,65.0
12.2,19.3,45.3,22.8,9.9,65.2
12.8,19.9,41.9,22.8,9.6,64.7
11.8,17.8,45.0,21.4,10.0,61.0
11.6,21.0,49.1,20.6,10.2,66.1
16.3,28.4,83.8,12.9,10.9,67.5
23.1,37.2,110.6,10.9,11.1,33.4
24.6,39.0,118.5,11.3,10.7,32.0
20.0,36.9,107.8,11.5,10.6,33.4
14.4,26.9,82.1,17.7,10.3,62.8
10.1,20.9,48.2,21.2,9.6,60.5
13.8,21.3,48.1,25.5,9.3,64.7
13.2,21.0,40.3,30.2,9.9,64.3
13.3,21.6,44.5,30.4,9.7,61.8
14.0,21.3,45.7,26.6,9.8,64.2
11.2,20.9,44.3,24.5,8.9,64.2
9.4,21.4,48.7,20.2,9.1,62.8
13.8,25.5,82.7,19.2,9.8,64.4
18.6,34.8,112.7,12.1,10.5,35.1
19.1,35.3,104.2,11.5,10.2,35.3
14.9,28.9,85.2,18.9,10.3,66.1
9.7,21.1,49.2,20.2,9.9,64.8
13.2,20.8,43.0,24.7,9.6,64.6
13.7,19.9,42.7,28.5,9.8,63.5
12.6,20.2,38.4,29.6,66.3,66.1
14.4,20.8,40.7,28.1,10.0,62.0
13.1,19.1,39.1,29.6,66.2,63.9
14.0,20.7,42.9,28.9,9.7,66.3
14.1,18.9,41.6,29.8,65.3,66.3
13.7,19.8,42.4,27.1,10.3,62.3
14.3,18.9,43.2,25.4,10.4,61.2
12.7,17.7,44.0,22.2,9.8,62.3
13.2,21.0,53.8,18.6,9.9,64.1
18.1,28.4,90.3,11.7,10.3,57.0
26.7,38.9,113.4,11.0,12.1,30.9
28.8,39.5,122.5,10.7,11.2,32.4
22.2,38.1,112.9,11.0,10.8,29.8
16.6,29.4,90.4,12.8,10.6,63.6
10.8,20.8,47.8,20.7,9.7,61.7
13.1,20.5,45.1,24.1,9.2,62.8
13.4,21.6,42.7,28.2,9.4,61.3
13.3,20.2,43.3,27.8,10.1,64.5
13.7,20.8,46.1,25.6,9.7,64.8
11.3,18.4,42.4,22.2,9.7,63.5
10.8,22.5,47.7,21.0,10.0,63.4
14.2,29.1,87.4,19.2,10.3,65.5
21.7,40.6,115.3,12.1,10.9,31.4
23.8,39.3,116.0,11.5,10.8,30.3
19.7,37.9,110.8,12.0,10.9,35.6
13.7,27.2,80.6,19.2,9.5,67.2
10.1,21.6,47.0,21.2,9.2,60.3
12.9,22.4,48.6,25.6,9.0,64.6
13.1,20.0,42.7,30.5,8.8,60.9
13.0,20.7,42.1,29.7,9.3,61.9
12.9,23.1,45.8,28.0,9.4,64.4
11.3,21.0,40.5,24.0,9.3,60.4
9.1,20.8,50.5,21.7,8.8,59.8
13.5,27.8,86.2,18.6,9.5,67.0
19.8,36.7,110.0,12.2,10.7,35.7
18.3,35.8,109.1,11.9,9.7,36.8
14.7,30.2,87.2,18.3,10.0,64.3
9.8,22.0,52.0,20.8,9.3,60.1
12.5,20.5,42.9,25.1,9.1,62.5
12.6,21.8,41.2,27.2,9.8,65.2
13.6,20.8,42.7,29.9,10.1,62.6
14.0,19.3,40.1,28.2,9.8,63.1
15.3,19.3,44.8,25.4,10.1,62.6
12.2,18.1,40.6,21.7,10.3,63.2
11.0,19.7,47.2,21.1,10.1,61.2
12.3,23.2,55.4,18.7,9.4,66.4
17.1,32.2,97.6,12.3,10.4,57.9
24.5,40.6,113.4,11.3,10.6,32.6
26.2,38.0,118.8,11.5,10.8,31.1
19.6,39.2,121.4,11.9,10.3,32.8
14.6,31.1,85.8,19.7,9.8,66.9
9.0,21.9,49.2,21.8,9.0,59.2
13.0,21.4,46.3,25.3,8.5,63.7
12.3,21.9,43.3,29.8,9.7,63.6
12.8,18.9,41.8,32.3,10.0,65.9
13.2,21.0,39.6,30.3,9.5,66.4
13.7,20.8,43.3,27.0,9.9,62.4
11.6,18.5,44.1,23.6,9.7,63.3
11.6,20.2,50.4,19.5,9.8,64.0
14.6,27.8,86.2,18.9,9.8,65.1
22.3,38.2,111.3,12.1,11.2,30.5
24.5,41.1,115.7,11.7,11.2,31.5
18.7,35.6,104.7,12.4,10.6,36.2
13.8,26.9,78.9,18.0,10.1,66.1
9.6,19.8,48.2,21.4,9.7,59.2
13.4,23.1,44.8,28.2,8.9,63.5
13.2,19.7,41.7,32.5,9.9,65.9
12.9,18.0,38.2,31.3,175.4,59.2
13.5,19.1,40.1,29.5,172.3,63.3
12.5,18.8,41.3,32.9,163.2,61.6
12.3,17.2,35.9,33.5,126.0,28.3
11.4,17.2,35.4,35.5,104.1,20.0
10.4,15.8,35.1,67.0,78.3,15.6
9.8,15.7,38.3,61.2,48.9,11.0
9.3,15.2,37.2,63.2,42.7,12.4
9.9,14.3,35.5,64.6,45.6,14.0
11.2,14.6,37.6,62.9,42.5,15.4
11.4,13.5,39.1,59.9,42.8,15.3
12.8,12.5,38.3,59.8,41.9,14.2
12.7,11.7,37.9,64.3,48.2,12.8
14.1,11.3,37.2,59.7,46.9,17.2
15.0,11.7,37.9,33.7,87.1,24.9
16.7,13.5,39.5,28.4,129.6,63.2
16.9,14.4,38.0,25.9,171.8,63.1
16.1,14.6,42.2,24.3,173.8,62.2
16.0,15.8,43.3,26.2,13.8,61.0
16.0,16.0,42.5,27.1,12.4,63.7
14.9,17.9,41.1,29.7,11.8,64.8
13.4,18.9,41.4,29.2,10.4,63.0
10.7,19.7,45.4,27.6,10.1,59.0
8.1,23.9,46.1,24.5,9.0,58.7
8.7,23.5,52.3,23.2,8.6,57.2
11.4,25.6,80.1,19.7,8.8,59.5
14.2,27.9,85.8,19.2,9.2,61.4
12.0,25.4,79.9,19.1,9.1,60.2
62.0,5.1,0,20.3,1.4,32.4
59.6,4.9,0,21.2,1.5,32.4
57.8,4.8,0,19.2,1.8,29.5
60.6,5.1,0,20.3,1.9,29.0
61.6,5.7,0.4,20.5,2.0,30.9
61.0,6.4,0.3,20.4,16.2,29.6
155.5,7.1,0.3,20.8,17.1,30.9
157.0,8.5,0.2,19.2,17.4,29.1
164.3,9.0,0.1,20.5,16.1,30.9
157.5,10.4,10.7,20.1,15.5,29.2
159.6,11.5,10.6,20.8,13.2,27.4
158.4,13.7,10.1,19.6,11.7,26.7
161.1,13.8,10.4,19.5,10.1,24.8
151.9,16.5,10.5,19.4,9.9,22.2
147.7,17.6,10.0,20.7,9.6,20.1
155.0,17.6,10.9,20.3,9.6,19.5
144.4,19.1,10.3,19.9,9.4,16.8
155.6,21.9,10.1,19.3,9.8,15.6
143.7,23.4,10.1,19.7,9.7,12.7
141.4,22.7,10.3,20.2,9.4,11.6
141.4,24.2,5.6,20.3,9.8,9.1
136.7,26.4,5.6,19.5,16.4,8.5
149.0,28.3,5.6,19.5,17.8,8.5
138.2,28.1,5.4,20.5,17.1,8.6
139.3,29.4,5.3,18.7,17.8,8.5
137.3,31.3,5.5,19.6,18.0,8.4
134.1,31.7,5.5,19.8,17.7,8.7
132.9,34.4,5.4,19.8,15.9,8.2
133.7,36.0,10.6,4.6,15.7,8.0
127.8,37.9,10.9,4.6,13.4,14.8
134.1,38.2,10.6,4.4,11.7,16.0
136.8,38.5,10.8,4.4,10.3,15.1
126.5,40.6,11.2,4.4,10.0,15.3
123.8,44.3,10.4,4.7,10.1,15.7
131.2,43.2,10.3,4.3,9.9,15.4
130.0,44.8,10.2,4.3,10.3,15.5
118.3,44.5,10.6,9.5,10.0,14.3
118.2,48.4,11.2,9.7,10.5,29.9
115.4,50.3,10.9,8.8,10.1,30.2
124.7,52.7,6.0,9.0,8.9,27.9
119.1,53.4,6.0,9.6,6.8,29.7
122.4,51.6,5.9,9.5,4.9,28.5
110.3,52.8,6.0,8.9,2.9,30.2
112.5,55.4,6.1,9.7,3.3,28.3
109.7,57.8,5.7,9.7,3.2,27.9
107.8,60.9,6.1,9.4,3.3,28.8
108.1,59.8,1.0,8.7,3.2,28.0
106.7,58.0,0.9,20.1,3.0,29.1
103.7,61.3,0.9,18.4,2.8,29.5
106.8,64.0,0.8,19.7,3.0,27.6
109.3,69.9,0.8,19.4,2.2,30.4
97.3,71.0,0.9,19.4,2.5,31.6
90.9,73.3,1.0,19.1,2.5,30.2
4.7,67.3,1.1,18.7,2.7,32.1
4.2,70.4,1.4,18.8,2.6,31.9
3.7,74.0,1.5,18.7,2.7,33.6
4.8,73.4,1.6,19.0,2.8,34.3
5.9,67.1,1.8,19.4,3.1,31.5
88.4,70.9,2.0,18.3,3.3,32.1
89.2,68.5,2.2,18.8,3.8,33.1
92.4,65.6,2.3,18.2,4.0,30.8
52.6,64.6,2.3,17.4,3.8,31.4
8.4,67.1,2.4,18.7,3.7,32.9
7.4,68.2,2.2,17.7,3.5,34.7
6.9,67.7,2.2,19.1,3.6,34.4
7.5,66.9,2.1,18.4,3.6,31.8
49.7,69.1,2.2,19.1,3.6,33.3
55.7,69.9,2.4,18.0,3.8,32.9
93.8,66.2,2.5,18.6,4.0,30.7
51.3,67.0,2.5,17.8,4.1,32.3
9.4,64.6,2.6,17.4,4.0,32.1
7.8,65.4,2.4,18.4,3.9,34.5
7.8,67.8,2.2,17.7,3.7,32.2
47.1,66.3,2.2,18.0,3.7,32.4
50.4,69.2,2.2,17.8,3.7,32.2
97.4,70.8,2.2,17.7,3.8,30.3
52.8,64.9,2.3,18.2,3.9,32.2
49.3,65.9,2.3,17.5,3.7,33.7
49.3,71.2,2.2,18.8,3.4,33.1
44.5,71.5,2.1,19.2,3.4,32.1
5.2,70.4,1.9,18.3,3.3,35.2
4.1,68.3,2.1,18.4,2.9,36.2
3.6,70.0,2.2,18.7,3.0,39.3
4.0,68.9,2.5,18.4,3.2,36.7
5.1,69.3,2.5,18.2,3.4,36.6
6.2,70.0,2.9,17.9,3.7,34.6
8.2,71.8,3.1,17.2,4.3,35.2
45.3,69.2,3.4,16.6,4.3,32.5
45.4,63.5,8.8,16.6,4.7,32.7
45.3,65.4,8.6,17.2,5.2,34.3
10.9,67.2,8.7,16.8,5.2,34.6
10.0,63.2,8.7,16.3,5.2,33.8
44.7,69.2,8.8,16.5,5.2,32.1
91.9,67.2,8.8,16.7,5.3,28.4
104.2,65.7,3.5,16.3,6.1,27.6
106.2,68.9,3.2,16.4,6.3,26.1
110.1,59.7,3.1,17.3,5.0,24.8
111.2,63.8,3.0,17.4,3.5,23.9
106.5,66.2,3.1,16.3,2.2,23.5
97.7,73.4,3.4,16.7,2.4,29.4
39.5,26.0,3.8,17.9,3.1,33.5
37.1,17.2,4.1,18.4,4.0,41.6
3.4,18.8,4.5,18.4,4.1,50.7
2.6,18.4,5.6,20.2,4.0,58.1
2.3,15.0,6.1,20.7,4.1,52.4
2.9,13.9,6.3,20.7,4.4,55.3
3.5,13.4,12.5,20.1,4.6,56.5
4.3,13.5,13.9,19.1,5.3,53.7
5.4,12.2,14.4,18.6,6.0,55.3
6.3,10.7,15.5,17.5,6.8,60.5
7.7,9.8,16.7,17.2,7.1,60.5
8.8,8.5,22.5,16.4,7.7,52.5
9.4,7.0,21.1,14.7,8.2,58.2
10.3,9.1,22.9,14.9,7.9,56.2
10.9,9.8,22.1,15.5,8.5,60.1
11.3,9.6,20.1,14.4,8.3,55.5
14.8,8.2,19.4,2.1,9.0,39.3
49.3,7.1,13.2,2.4,9.8,31.8
99.6,7.3,13.4,2.3,10.8,23.8
113.2,63.3,13.2,2.3,11.8,21.1
115.0,63.4,13.1,2.3,12.9,18.9
69.1,60.5,12.7,2.3,10.3,19.3
65.3,66.9,7.6,2.4,9.1,18.3
65.4,68.5,8.1,2.0,6.6,18.1
65.2,65.1,7.6,11.8,6.8,18.4
62.3,66.8,8.1,11.9,6.3,17.7
60.8,70.8,7.9,12.6,6.6,18.9
57.0,70.9,7.7,11.9,6.3,18.5
59.8,69.8,7.4,12.6,24.9,17.8
57.0,72.9,7.8,12.4,23.0,17.6
57.5,71.6,3.2,11.9,22.8,17.4
52.6,73.3,3.3,11.8,22.3,18.0
54.0,75.1,3.3,12.5,22.9,17.5
51.2,80.3,3.2,11.6,23.5,17.5
51.1,83.5,3.0,11.7,22.2,17.4
49.0,80.5,13.3,11.5,22.7,16.9
46.2,81.2,13.9,11.1,22.7,16.4
47.9,85.4,13.3,11.6,23.1,16.8
43.1,82.0,18.2,10.8,23.1,16.2
41.5,85.4,17.8,11.4,23.3,16.2
40.6,84.7,19.4,11.3,23.1,16.4
39.9,87.6,19.0,10.8,24.8,16.6
40.7,87.0,18.9,10.9,24.9,15.6
39.2,89.9,19.3,10.9,24.2,16.2
37.2,98.0,18.8,10.5,24.7,16.1
35.9,96.9,15.1,10.7,22.4,15.4
34.9,98.2,14.3,10.7,19.8,15.8
33.8,94.0,14.2,10.2,19.3,15.7
33.1,95.5,15.3,10.2,17.6,16.3
31.0,98.3,15.4,10.6,17.2,15.2
28.1,96.6,14.2,10.2,17.5,15.8
28.6,106.4,14.2,10.5,17.8,15.5
25.1,109.2,15.6,9.6,16.5,14.8
25.8,110.3,15.2,9.8,17.4,14.8
24.2,107.9,15.1,9.7,17.9,15.5
21.3,113.1,15.2,9.8,17.2,14.5
20.5,104.4,14.7,9.9,25.2,14.6
19.3,105.2,15.0,9.6,26.4,14.0
18.6,116.4,15.9,9.3,24.4,14.7
16.9,112.1,14.8,9.6,24.8,12.9
15.8,109.3,10.3,9.1,24.7,11.1
13.9,116.4,11.0,9.1,26.4,8.6
13.5,113.4,11.0,9.6,25.5,6.5
11.7,60.7,10.3,9.0,25.2,8.1
11.1,50.9,10.9,8.9,21.5,9.1
50.7,52.2,11.0,9.5,18.7,7.6
44.3,40.6,16.9,9.7,17.6,6.7
45.4,31.0,17.4,7.2,16.9,5.3
41.5,27.8,18.1,6.1,17.0,8.8
37.2,28.3,18.2,6.3,16.5,8.5
36.9,27.2,11.7,6.6,14.7,7.1
33.9,28.0,10.7,7.5,14.4,6.6
32.8,30.3,10.3,4.8,14.4,5.2
31.5,30.5,9.9,2.4,13.2,4.0
28.8,30.6,8.8,3.9,13.0,2.9
29.6,31.9,7.9,4.7,12.2,7.0
28.3,33.9,7.6,4.9,11.5,9.3
26.9,35.1,6.7,3.2,10.8,9.7
25.7,38.0,9.5,0.8,9.9,32.0
23.2,37.1,10.5,1.9,9.0,32.5
23.4,37.8,9.7,2.6,8.6,37.9
21.2,39.5,9.8,3.1,8.2,42.5
19.6,40.6,8.6,4.2,7.4,39.4
17.5,44.8,7.6,4.8,12.0,38.6
16.8,45.4,7.0,5.2,11.5,38.3
14.9,48.2,6.5,22.2,10.5,37.7
14.5,45.4,5.8,22.4,9.9,35.1
14.5,54.6,4.9,23.4,9.4,33.1
18.5,71.7,4.1,22.2,9.8,37.0
17.0,78.8,8.3,21.1,9.9,27.9
17.1,88.7,8.4,21.6,10.9,25.6
14.8,95.1,8.1,21.8,10.6,24.2
16.8,93.4,7.8,22.8,9.7,22.2
23.9,151.1,7.5,22.4,7.2,21.8
22.9,60.1,7.0,21.6,5.1,19.3
20.3,61.8,7.2,22.7,5.7,18.5
19.9,65.6,7.3,21.4,5.8,19.3
18.4,64.2,7.3,21.8,5.5,19.1
18.3,69.0,7.2,23.0,5.7,17.9
16.8,70.6,7.1,23.4,6.2,18.4
15.0,71.8,2.5,22.0,6.3,18.3
13.4,68.8,2.5,17.1,6.0,18.9
12.9,27.1,2.4,22.1,5.1,17.1
18.2,27.9,2.6,22.3,3.5,14.7
19.0,15.4,3.1,23.7,2.0,14.9
17.9,16.9,3.6,24.9,4.1,13.2
17.7,17.6,4.2,24.7,6.1,12.4
171.8,10.2,4.3,14.7,16.1,16.8
168.0,9.7,4.5,15.2,16.4,16.7
163.0,10.2,4.4,16.1,15.6,16.4
162.6,9.8,4.5,14.9,15.5,15.3
171.1,10.5,4.4,15.6,16.7,17.7
169.1,11.5,9.8,16.1,15.3,17.3
156.1,12.6,9.6,15.6,15.5,16.8
169.1,13.6,9.8,15.9,16.4,17.0
154.2,14.7,10.3,15.6,16.2,17.3
159.5,15.5,9.6,15.3,15.6,17.9
165.3,15.9,10.2,15.8,13.5,16.7
152.8,18.2,9.6,14.8,12.3,16.6
157.5,20.1,10.2,11.1,10.4,16.4
151.3,19.7,9.4,10.4,8.3,23.8
147.6,21.9,9.6,10.7,8.3,25.0
158.7,22.2,10.0,9.9,8.4,24.2
143.1,24.3,9.9,10.6,8.5,24.7
154.5,26.6,9.5,10.3,8.0,25.0
145.7,26.2,9.3,10.1,8.2,23.4
142.7,28.2,9.2,10.7,7.8,23.4
140.8,28.8,4.6,10.7,8.3,25.6
144.8,32.2,4.8,10.2,7.9,25.5
137.2,32.2,4.4,11.0,7.5,23.5
134.7,32.6,4.6,10.4,7.4,24.2
143.9,35.5,4.4,10.2,7.4,33.0
143.4,37.1,4.3,15.7,7.7,30.4
132.0,37.0,4.3,15.5,14.9,32.4
136.5,39.7,4.2,15.3,15.1,31.2
130.8,39.6,4.0,16.3,15.5,28.3
136.5,42.6,4.2,16.0,14.4,26.4
131.6,42.5,3.9,16.1,14.7,25.5
131.5,43.6,4.1,15.0,15.0,24.2
123.7,45.4,9.3,15.3,14.4,22.4
131.6,47.4,8.8,16.0,12.8,20.2
131.6,49.8,9.2,16.3,11.1,18.2
121.8,49.7,9.0,14.9,9.2,18.0
129.6,48.9,9.1,16.8,8.0,17.5
118.2,53.2,9.1,16.0,7.6,17.8
123.3,55.4,9.3,15.1,8.1,17.9
122.9,56.9,8.6,20.1,7.7,18.1
112.7,57.4,8.6,20.3,7.5,17.6
112.7,58.2,8.7,21.3,7.8,17.1
112.5,58.8,9.1,21.8,7.8,25.1
109.1,59.7,4.2,21.0,7.3,24.8
110.2,64.5,4.0,20.1,7.3,25.9
111.2,62.2,3.9,22.2,7.1,25.2
109.6,66.6,3.8,11.0,7.1,24.6
105.8,69.0,3.9,11.1,7.3,21.3
109.8,67.5,3.9,11.5,7.5,19.5
101.3,70.4,4.0,11.4,7.0,18.3
101.1,66.8,4.0,10.9,7.0,19.0
102.6,73.3,3.7,11.8,6.9,18.0
104.1,72.4,3.6,10.9,6.8,18.5
97.0,76.4,3.7,11.7,7.0,18.0
101.7,75.9,3.7,11.1,6.9,19.0
96.0,73.6,3.7,15.7,7.0,18.1
95.2,76.7,3.4,15.6,6.9,18.9
97.9,81.5,3.5,15.6,6.3,26.9
90.8,83.3,3.6,17.3,6.6,25.9
91.3,78.8,3.3,16.6,6.4,26.5
90.5,85.6,3.4,15.8,13.1,24.5
92.6,83.0,3.4,11.6,13.6,25.6
90.0,85.8,3.2,11.2,13.5,25.4
86.2,90.1,3.2,11.0,13.4,26.3
89.9,86.9,3.3,11.2,13.5,26.3
82.2,87.9,3.0,11.2,14.0,26.2
81.2,93.3,8.5,12.0,13.6,26.9
85.0,92.9,8.7,11.4,13.4,26.1
84.4,96.0,8.6,11.9,12.8,32.2
77.4,97.6,8.4,12.0,13.7,32.2
82.4,96.2,8.5,17.3,13.0,32.2
79.7,99.4,8.1,16.5,12.5,34.9
76.4,98.7,8.0,17.3,10.7,33.2
77.0,99.9,7.9,17.4,8.8,34.8
71.5,98.4,8.1,16.6,7.0,31.7
74.1,102.1,8.4,17.0,6.9,33.3
72.5,106.3,7.7,17.4,6.2,32.0
72.4,106.5,7.9,17.4,6.8,28.8
66.1,102.6,7.7,16.9,6.7,25.6
69.0,111.3,7.7,16.7,6.4,26.1
65.1,114.9,3.3,17.0,6.2,26.0
60.8,114.1,3.1,17.3,5.9,26.9
61.7,108.5,3.1,17.5,6.3,26.1
60.5,116.3,3.2,17.5,5.9,26.5
62.0,109.5,3.0,16.9,6.0,26.6
57.9,115.9,3.1,22.2,5.6,27.0
54.9,122.7,3.1,21.7,5.8,27.3
53.3,117.7,2.9,21.6,12.8,25.6
57.3,118.4,2.9,20.9,12.5,27.4
53.6,118.3,2.7,23.0,12.4,26.6
50.4,122.2,2.7,21.1,12.5,26.7
51.9,118.4,2.5,22.3,9.9,27.5
49.0,129.6,7.5,22.9,8.6,25.7
50.1,132.1,7.9,21.3,6.2,26.4
48.7,122.7,7.5,22.2,4.5,26.0
44.6,127.9,7.4,17.5,2.7,26.6
31.4,125.5,7.7,17.4,3.3,31.8
7.0,88.9,8.2,18.2,3.6,39.2
4.5,54.6,8.7,18.9,3.8,44.1
3.1,34.9,9.0,19.1,6.2,42.9
3.4,32.9,9.5,17.6,6.8,40.4
4.7,38.3,8.8,18.4,7.4,44.8
5.7,39.0,7.4,17.5,8.3,45.7
7.3,34.8,5.0,17.7,10.6,44.1
8.5,36.8,5.6,15.7,10.9,45.2
10.1,37.6,6.0,15.3,11.1,40.2
11.1,34.6,6.5,15.6,12.4,41.8
13.0,34.8,7.1,15.6,13.0,38.5
15.8,47.1,6.9,15.2,12.7,35.6
36.1,54.5,6.9,18.5,14.0,28.0
44.8,96.0,6.7,18.8,13.7,26.2
50.1,120.1,6.5,18.8,11.6,23.5
50.0,129.9,6.4,18.1,10.4,22.3
47.8,125.7,6.0,18.2,8.7,22.0
46.2,121.9,11.2,17.9,7.1,22.0
45.6,132.5,11.2,18.1,5.2,21.0
44.2,130.4,10.6,18.1,3.4,20.9
44.7,135.9,11.2,14.5,3.9,21.3
42.0,137.9,11.0,13.7,3.8,20.1
41.2,127.1,10.7,14.0,3.7,22.9
42.7,133.5,11.2,13.8,3.6,22.4
40.8,134.3,1.4,13.4,3.5,21.5
39.5,136.4,1.3,14.0,3.6,20.6
36.8,132.5,1.3,13.2,3.4,24.6
37.2,144.4,1.2,13.2,3.2,23.1
34.7,137.2,1.1,14.5,17.2,21.6
34.3,139.7,1.1,13.4,16.6,23.0
31.9,138.7,1.0,13.6,16.7,21.6
30.1,150.5,0.9,13.6,16.4,21.1
27.5,141.0,6.0,13.7,15.3,22.5
28.0,152.9,5.8,14.4,12.5,22.7
26.2,146.7,6.2,13.6,11.3,21.8
24.2,143.8,5.7,13.0,11.0,21.7
23.9,147.7,11.0,14.0,10.1,21.9
23.2,158.4,11.0,14.1,10.2,21.9
21.3,152.7,10.3,13.4,10.2,22.4
19.0,155.7,11.3,13.0,8.8,22.1
18.5,160.6,11.0,19.2,6.5,19.7
17.6,158.1,11.3,19.2,4.9,18.1
15.8,164.1,10.3,17.8,3.8,17.7
14.1,157.1,6.5,13.8,3.6,15.0
13.0,156.5,6.1,13.3,3.5,13.8
